part,octave,stepname,step,alter,duration,dx,dy,angle
Piano,3,F,5,0,3,0.271694428,0.064996836,0.28737218
Piano,3,F,5,0,3,0.271859715,0.064305241,0.286966402
Piano,3,F,5,0,3,0.274654366,0.051064903,0.279256614
Piano,3,F,5,0,3,0.274680464,0.050925714,0.279175459
Piano,3,F,5,0,3,0.274758757,0.050503798,0.278931992
Piano,3,F,5,0,3,0.274784855,0.050364609,0.278850836
Piano,3,F,5,0,3,0.2751611,0.048261553,0.277633501
Piano,3,F,5,0,3,0.275185023,0.04812019,0.277552345
Piano,3,F,5,0,3,0.275258967,0.047700448,0.277308878
Piano,3,F,5,0,3,0.27528289,0.047559085,0.277227723
Piano,3,F,5,0,6,0.27535466,-0.047139343,0.223015744
Piano,3,F,5,0,3,0.27535466,0.047139343,0.276984256
Piano,3,F,5,0,3,0.275380758,0.04699798,0.2769031
Piano,3,F,5,0,6,0.275426429,-0.046717427,0.223259211
Piano,3,F,5,0,6,0.275978835,-0.043342098,0.225206947
Piano,3,F,5,0,6,0.276087576,-0.042639629,0.225612725
Piano,3,F,5,0,3,0.277085821,0.03558667,0.270329492
Piano,3,F,5,0,3,0.27715759,0.035021215,0.270004869
Piano,3,F,5,0,6,0.277246758,-0.034314397,0.230400909
Piano,3,F,5,0,3,0.277433793,0.032759397,0.268706379
Piano,3,F,5,0,3,0.277501212,0.032193942,0.268381756
Piano,3,F,5,0,3,0.277564282,0.031626313,0.268057134
Piano,3,F,5,0,6,0.278414639,0.022979206,0.263106639
Piano,3,F,5,0,6,0.278505982,0.021843948,0.262457393
Piano,3,F,5,0,6,0.278834381,-0.017155024,0.240220743
Piano,3,F,5,0,6,0.278851779,-0.016870122,0.240383055
Piano,3,F,5,0,6,0.278869178,-0.016585219,0.240545366
Piano,3,F,5,0,6,0.278925723,-0.015591324,0.241113456
Piano,3,F,5,0,6,0.279191052,-0.009756267,0.244440838
Piano,3,F,5,0,6,0.279199751,-0.009471365,0.244603149
Piano,3,F,5,0,6,0.279241073,-0.008190393,0.24533355
Piano,3,F,5,0,6,0.279299793,-0.005911176,0.24663204
Piano,3,F,5,0,12,0.279360688,0.000641574,0.2503652
Piano,3,F,5,1,6,-0.287698969,0.001539776,0.749147866
Piano,3,F,5,1,6,-0.287692445,0.002274867,0.748742087
Piano,3,F,5,1,6,-0.287675046,-0.003888588,0.752150625
Piano,3,F,5,1,6,-0.287670697,-0.004327903,0.752394092
Piano,3,F,5,1,3,-0.287625025,0.00667454,0.746307418
Piano,3,F,5,1,3,-0.287609802,-0.007261742,0.754017205
Piano,3,F,5,1,3,-0.287603277,-0.007555344,0.754179516
Piano,3,F,5,1,12,-0.287598927,-0.007701057,0.754260672
Piano,3,F,5,1,3,-0.287516284,-0.010341295,0.755721474
Piano,3,F,5,1,3,-0.287142214,-0.017959709,0.759941568
Piano,3,F,5,1,3,-0.287122641,-0.018253311,0.760103879
Piano,3,F,5,1,3,-0.286485417,0.026443704,0.735351404
Piano,3,F,5,1,3,-0.286444095,-0.026880843,0.764892063
Piano,3,F,5,1,3,-0.286415822,-0.02717227,0.765054374
Piano,3,F,5,1,3,-0.286109172,0.030238774,0.733241357
Piano,3,F,5,1,3,-0.286078724,0.030530201,0.733079046
Piano,3,F,5,1,3,-0.286015654,0.031113054,0.732754423
Piano,3,F,5,1,3,-0.285983032,0.031404481,0.732592112
Piano,3,F,5,1,6,-0.28557634,0.034903775,0.730644376
Piano,3,F,5,1,3,-0.285263165,-0.037376551,0.77073527
Piano,3,F,5,1,6,-0.285147899,0.038248657,0.728777796
Piano,3,F,5,1,6,-0.283986542,0.046086728,0.72439539
Piano,3,F,5,1,12,-0.282555507,-0.054174904,0.780149326
Piano,3,F,5,1,6,-0.279110583,0.069787976,0.711004707
Piano,3,F,5,1,6,-0.274008443,-0.087704189,0.799302061
Piano,3,F,5,1,6,-0.273873603,-0.08812393,0.799545528
Piano,3,F,5,1,6,-0.273693093,-0.088680686,0.799870151
Piano,3,F,5,1,6,-0.273512582,-0.089239616,0.800194774
Piano,3,F,5,1,6,-0.273375568,-0.089657182,0.800438241
Piano,3,F,5,1,6,-0.272633953,0.091886378,0.698263269
Piano,3,F,5,1,3,-0.259315321,0.124613153,0.678704756
Piano,3,F,5,1,3,-0.257444971,0.128432147,0.676351242
Piano,3,F,5,1,3,-0.234017751,0.167357174,0.651192988
Piano,3,F,5,1,3,-0.233676303,0.167835635,0.650868366
Piano,3,F,5,1,3,-0.233504492,0.168072691,0.650706054
Piano,3,F,5,1,3,-0.232989058,0.168786034,0.65021912
Piano,3,F,5,1,3,-0.232817247,0.16902309,0.650056809
Piano,3,F,5,1,3,-0.231429709,0.170917363,0.648758318
Piano,3,F,5,1,24,-0.229143967,0.173970818,0.646648271
Piano,3,F,5,1,6,-0.227177925,-0.176530588,0.855137153
Piano,3,F,5,1,12,-0.223530742,0.181128169,0.641616621
Piano,3,F,5,1,6,-0.220451189,-0.184862344,0.861061516
Piano,3,F,5,1,18,-0.217980588,0.187770086,0.636828437
Piano,3,F,5,1,12,-0.216730063,0.189209821,0.635773413
Piano,3,F,5,1,6,-0.212430433,0.194024884,0.632202565
Piano,3,F,5,1,6,-0.196662948,0.209990279,0.619785749
Piano,3,F,5,1,6,-0.196341074,0.210292579,0.619542282
Piano,3,F,5,1,6,-0.194618612,0.211886726,0.618243792
Piano,3,F,5,1,6,-0.194079255,0.212382587,0.617838013
Piano,3,F,5,1,3,-0.190808317,0.215325126,0.615403344
Piano,3,F,5,1,3,-0.187602625,0.218124126,0.61304983
Piano,3,F,5,1,3,-0.186821862,0.218791797,0.61248174
Piano,3,F,5,1,3,-0.185479995,0.219931406,0.611507872
Piano,3,F,5,1,3,-0.17924042,0.225046596,0.607044311
Piano,3,F,5,1,3,-0.178666266,0.225501134,0.606638533
Piano,3,F,5,1,3,-0.178205203,0.225866505,0.60631391
Piano,3,F,5,1,6,-0.177283077,-0.226590722,0.894335335
Piano,3,F,5,1,3,-0.174612392,0.228654631,0.603798085
Piano,3,F,5,1,6,-0.171919958,-0.230685918,0.898068495
Piano,3,F,5,1,6,-0.166939607,-0.234315702,0.901477033
Piano,3,F,5,1,3,-0.164901796,0.235753262,0.597143321
Piano,3,F,5,1,12,-0.161519942,-0.238084675,0.905129037
Piano,3,F,5,1,6,-0.161398152,-0.238167318,0.905210193
Piano,3,F,5,1,36,-0.160426005,-0.238821941,0.905859438
Piano,3,F,5,1,36,-0.155521773,-0.242045032,0.909105665
Piano,3,F,5,1,12,-0.128236412,-0.257542839,0.926472975
Piano,3,F,5,1,12,-0.126790153,-0.258258356,0.927365687
Piano,3,F,5,1,24,-0.116285746,-0.263153888,0.933776984
Piano,3,F,5,1,6,-0.111705563,0.265130805,0.563463723
Piano,3,F,5,1,24,-0.102310317,0.268895428,0.557863983
Piano,3,F,5,1,6,-0.101899275,-0.269052015,0.942379484
Piano,3,F,5,1,6,-0.098874093,-0.270178575,0.944164908
Piano,3,F,5,1,6,-0.097771456,-0.270578743,0.944814154
Piano,3,F,5,1,6,-0.083010915,-0.275465576,0.953416653
Piano,3,F,5,1,6,-0.08244981,-0.275635212,0.953741276
Piano,3,F,5,1,3,-0.069716207,0.279127982,0.538954715
Piano,3,F,5,1,36,-0.00454756,0.287666347,0.502515825
Piano,3,F,5,1,4,-0.004108245,0.287672871,0.502272358
Piano,3,F,5,1,36,0.004401847,0.287668522,0.49756533
Piano,3,F,5,1,4,0.004841162,0.287661997,0.497321863
Piano,3,F,5,1,3,0.013051128,0.287405368,0.492777147
Piano,3,F,5,1,3,0.026954788,0.286437571,0.485067359
Piano,3,F,5,1,3,0.028705522,0.286265759,0.484093491
Piano,3,F,5,1,6,0.032935558,0.285811221,0.481739977
Piano,3,F,5,1,6,0.039775384,0.284939116,0.477925661
Piano,3,F,5,1,6,0.040066811,0.284897794,0.47776335
Piano,3,F,5,1,6,0.112381934,0.264845903,0.436130498
Piano,3,F,5,1,6,0.112786452,0.264671917,0.435887031
Piano,3,F,5,1,6,0.115613725,0.263449665,0.434182763
Piano,3,F,5,1,6,0.116150907,0.263212609,0.43385814
Piano,3,F,5,1,3,0.117895117,0.262438371,0.432803116
Piano,3,F,5,1,3,0.130202455,0.256553293,0.42525564
Piano,3,F,5,1,6,0.163938348,-0.236425283,0.096494076
Piano,3,F,5,1,3,0.186152016,0.219361602,0.388005194
Piano,3,F,5,1,4,0.245587823,-0.149865052,0.162798247
Piano,3,F,5,1,12,0.245968417,-0.149236527,0.163204025
Piano,3,F,5,1,12,0.247103676,-0.147350954,0.16442136
Piano,3,F,5,1,3,0.253947852,0.135213253,0.327868852
Piano,3,F,5,1,3,0.254293649,0.134565155,0.327463074
Piano,3,F,5,1,6,0.266616211,-0.108112752,0.188686901
Piano,3,F,5,1,3,0.274362939,0.086586329,0.298652816
Piano,3,F,5,1,3,0.278197157,0.073339466,0.291024184
Piano,3,F,5,1,4,0.27921715,-0.06936171,0.211248174
Piano,3,F,5,1,4,0.279634716,-0.067652298,0.212222042
Piano,3,F,5,1,4,0.280474199,-0.064081234,0.214250933
Piano,3,F,5,1,4,0.280861318,-0.062363122,0.215224801
Piano,3,F,5,1,4,0.28089394,-0.062219583,0.215305957
Piano,3,F,5,1,4,0.28095701,-0.061934681,0.215468268
Piano,3,F,5,1,4,0.281237563,-0.06064501,0.216198669
Piano,3,F,5,1,3,0.284195325,0.044781832,0.274874209
Piano,3,F,5,1,3,0.284551997,0.042461294,0.273575718
Piano,3,F,5,1,6,0.286078724,0.030530201,0.266920954
Piano,3,F,5,1,6,0.286933431,-0.021032738,0.238354163
Piano,3,F,5,1,6,0.286953004,-0.020741311,0.238516475
Piano,3,F,5,1,6,0.286974752,-0.02044771,0.238678786
Piano,3,F,5,1,4,0.286985627,0.020301996,0.261240058
Piano,3,F,5,1,6,0.287055221,-0.019277653,0.239328031
Piano,3,F,5,2,3,-0.293888523,0.033640201,0.731861711
Piano,3,F,5,2,3,-0.293821103,0.034238278,0.731537088
Piano,3,F,5,2,4,0.245844452,-0.164505978,0.156143483
Piano,3,F,5,2,4,0.246014089,-0.164255873,0.156305795
Piano,3,F,5,2,4,0.286565885,-0.073363389,0.210111995
Piano,3,F,5,2,4,0.286642004,-0.073069788,0.210274306
Piano,3,G,7,-1,3,-0.287211808,0.016787478,0.740707677
Piano,3,G,7,-1,3,-0.287142214,0.017959709,0.740058432
Piano,3,G,7,-1,6,-0.279145381,-0.069646613,0.788914137
Piano,3,G,7,-1,6,-0.272633953,-0.091886378,0.801736731
Piano,3,G,7,-1,12,-0.272540435,-0.092162581,0.801899042
Piano,3,G,7,-1,6,-0.272494764,-0.09230177,0.801980198
Piano,3,G,7,-1,36,-0.268397393,-0.103613038,0.808634962
Piano,3,G,7,-1,6,-0.268345197,-0.103750052,0.808716118
Piano,3,G,7,-1,6,-0.267488316,-0.105935751,0.810014608
Piano,3,G,7,-1,12,-0.264182581,-0.113932585,0.814802792
Piano,3,G,7,-1,6,-0.257771195,-0.127775349,0.82324298
Piano,3,G,7,-1,36,-0.256918664,-0.129482587,0.824298004
Piano,3,G,7,-1,36,-0.256455426,-0.130398189,0.824866093
Piano,3,G,7,-1,6,-0.255313642,-0.132616511,0.826245739
Piano,3,G,7,-1,6,-0.255043964,-0.133136294,0.826570362
Piano,3,G,7,-1,6,-0.252486369,-0.13792526,0.829573121
Piano,3,G,7,-1,6,-0.144380142,0.248852236,0.583671482
Piano,3,G,7,-1,3,-0.070570913,0.278912674,0.539441649
Piano,3,G,7,-1,3,-0.068863675,0.27933894,0.538467781
Piano,3,G,7,-1,6,-0.066438745,0.279926143,0.537088135
Piano,3,G,7,-1,6,-0.049629518,0.283388465,0.527592923
Piano,3,G,7,-1,24,-0.023738221,0.286720298,0.513147216
Piano,3,G,7,-1,4,-0.023301081,0.28675727,0.512903749
Piano,3,G,7,-1,4,-0.022716053,0.286805116,0.512579127
Piano,3,G,7,-1,36,-0.020373766,0.286979102,0.511280636
Piano,3,G,7,-1,4,-0.019788737,0.287020424,0.510956014
Piano,3,G,7,-1,6,0.064296542,0.280426353,0.4641292
Piano,3,G,7,-1,6,0.064437905,0.28039373,0.464048044
Piano,3,G,7,-1,6,0.065153423,0.280228444,0.463642266
Piano,3,G,7,-1,6,0.065296962,0.280193646,0.46356111
Piano,3,G,7,-1,3,0.096529631,-0.271024582,0.054455446
Piano,3,G,7,-1,3,0.097082037,-0.270828848,0.054780068
Piano,3,G,7,-1,3,0.103406429,-0.268475687,0.058513228
Piano,3,G,7,-1,24,0.107229772,0.266972882,0.439214413
Piano,3,G,7,-1,3,0.114404522,-0.263978147,0.065086837
Piano,3,G,7,-1,6,0.135278497,0.25391523,0.42209057
Piano,3,G,7,-1,3,0.153912402,0.24307155,0.410160688
Piano,3,G,7,-1,3,0.213909314,-0.192393765,0.133419899
Piano,3,G,7,-1,3,0.214007181,-0.192285024,0.133501055
Piano,3,G,7,-1,3,0.214300783,-0.191956625,0.133744522
Piano,3,G,7,-1,3,0.21439865,-0.191847884,0.133825678
Piano,3,G,7,-1,3,0.214692251,-0.191519485,0.134069145
Piano,3,G,7,-1,3,0.214790118,-0.191410744,0.1341503
Piano,3,G,7,-1,3,0.221484231,-0.183622694,0.139831196
Piano,3,G,7,-1,3,0.230203107,-0.172565881,0.147622139
Piano,3,G,7,-1,6,0.265837623,-0.110013549,0.187550722
Piano,3,G,7,-1,4,0.28750106,0.01078061,0.255964941
Piano,3,G,7,0,6,-0.295802369,0.001735511,0.74906671
Piano,3,G,7,0,6,-0.29579802,0.002488,0.748660932
Piano,3,G,7,0,3,-0.295791495,-0.003242665,0.751744847
Piano,3,G,7,0,6,-0.295778446,-0.004147392,0.752231781
Piano,3,G,7,0,6,-0.295776271,-0.00429963,0.752312936
Piano,3,G,7,0,24,-0.295756698,-0.005504483,0.752962181
Piano,3,G,7,0,3,-0.295745824,0.006109085,0.746713196
Piano,3,G,7,0,3,-0.295721901,-0.007163875,0.753854894
Piano,3,G,7,0,18,-0.295693628,-0.008218666,0.754422983
Piano,3,G,7,0,3,-0.295558789,-0.012139876,0.75653303
Piano,3,G,7,0,3,-0.295513117,-0.013194666,0.75710112
Piano,3,G,7,0,3,-0.295465271,-0.014249457,0.75766921
Piano,3,G,7,0,3,-0.295443523,-0.014699646,0.757912677
Piano,3,G,7,0,3,-0.295443523,0.014699646,0.742087323
Piano,3,G,7,0,3,-0.2954196,-0.015152009,0.758156143
Piano,3,G,7,0,3,-0.295395677,-0.015604373,0.75839961
Piano,3,G,7,0,3,-0.295304334,-0.01726159,0.759292323
Piano,3,G,7,0,3,-0.295278236,-0.017711779,0.75953579
Piano,3,G,7,0,3,-0.295249964,-0.018164143,0.759779257
Piano,3,G,7,0,3,-0.295212992,0.018766569,0.739896121
Piano,3,G,7,0,3,-0.295143397,-0.019819185,0.760671969
Piano,3,G,7,0,3,-0.295123824,-0.020121486,0.76083428
Piano,3,G,7,0,3,-0.294878068,0.02343157,0.737380295
Piano,3,G,7,0,3,-0.294854145,0.023731696,0.737217984
Piano,3,G,7,0,3,-0.294610565,0.026587242,0.735676027
Piano,3,G,7,0,3,-0.294569243,-0.027037431,0.76456744
Piano,3,G,7,0,3,-0.294543145,-0.027337557,0.764729752
Piano,3,G,7,0,3,-0.293973341,-0.032889886,0.767732511
Piano,3,G,7,0,3,-0.293838502,-0.034088215,0.768381756
Piano,3,G,7,0,3,-0.293731935,-0.034988593,0.76886869
Piano,3,G,7,0,3,-0.293660166,-0.03558667,0.769193313
Piano,3,G,7,0,6,-0.293586222,0.036184747,0.730482065
Piano,3,G,7,0,3,-0.293531851,-0.036634936,0.769761402
Piano,3,G,7,0,3,-0.293492705,-0.036932887,0.769923714
Piano,3,G,7,0,3,-0.293018593,-0.040523524,0.771871449
Piano,3,G,7,0,6,-0.292999019,0.040671412,0.728047395
Piano,3,G,7,0,3,-0.292935949,-0.041119426,0.772196072
Piano,3,G,7,0,3,-0.29267932,-0.042911482,0.77316994
Piano,3,G,7,0,3,-0.292590152,-0.043509559,0.773494563
Piano,3,G,7,0,48,-0.292366145,-0.044999315,0.774306119
Piano,3,G,7,0,12,-0.290602361,-0.055257967,0.779905859
Piano,3,G,7,0,12,-0.290200019,-0.057330576,0.781042039
Piano,3,G,7,0,6,-0.289506249,-0.060729828,0.782908619
Piano,3,G,7,0,12,-0.289319214,-0.061614982,0.783395553
Piano,3,G,7,0,6,-0.285648109,-0.076864859,0.791835741
Piano,3,G,7,0,6,-0.283766885,-0.083543748,0.795568901
Piano,3,G,7,0,6,-0.283679892,0.083832999,0.704268788
Piano,3,G,7,0,6,-0.282048773,0.089170021,0.701266028
Piano,3,G,7,0,6,-0.281911759,-0.089600637,0.798977439
Piano,3,G,7,0,12,-0.279782604,-0.096044645,0.802629443
Piano,3,G,7,0,6,-0.279732583,-0.096188183,0.802710599
Piano,3,G,7,0,36,-0.27933894,-0.097327792,0.803359844
Piano,3,G,7,0,6,-0.278432038,0.099887562,0.695179354
Piano,3,G,7,0,36,-0.277294604,-0.103004086,0.80660607
Piano,3,G,7,0,36,-0.276498618,-0.105122367,0.807823405
Piano,3,G,7,0,6,-0.276013632,0.10639029,0.691446194
Piano,3,G,7,0,6,-0.27541338,0.107936591,0.690553482
Piano,3,G,7,0,6,-0.275248093,0.108358507,0.690310015
Piano,3,G,7,0,6,-0.275080632,0.108778248,0.690066548
Piano,3,G,7,0,6,-0.274184604,0.111020493,0.688768057
Piano,3,G,7,0,6,-0.273958422,-0.111579424,0.811556565
Piano,3,G,7,0,6,-0.273958422,0.111579424,0.688443435
Piano,3,G,7,0,6,-0.273384268,0.112973487,0.687631878
Piano,3,G,7,0,6,-0.273269002,0.113254039,0.687469567
Piano,3,G,7,0,12,-0.270902792,-0.118802019,0.81577666
Piano,3,G,7,0,6,-0.269863225,-0.121146481,0.817156306
Piano,3,G,7,0,6,-0.269304295,-0.122383957,0.817886707
Piano,3,G,7,0,6,-0.26905419,-0.122932013,0.818211329
Piano,3,G,7,0,6,-0.26892805,-0.123208216,0.818373641
Piano,3,G,7,0,6,-0.268486561,-0.124167314,0.81894173
Piano,3,G,7,0,6,-0.268360421,-0.124441342,0.819104042
Piano,3,G,7,0,6,-0.266881539,-0.127579615,0.820970622
Piano,3,G,7,0,3,-0.266685805,0.127986307,0.678785911
Piano,3,G,7,0,3,-0.264765434,0.131916217,0.676432397
Piano,3,G,7,0,3,-0.261527119,0.138223211,0.672618081
Piano,3,G,7,0,6,-0.260748531,-0.139689043,0.828274631
Piano,3,G,7,0,6,-0.257919083,-0.144845555,0.831439701
Piano,3,G,7,0,6,-0.257623307,-0.145371863,0.831764324
Piano,3,G,7,0,6,-0.25060297,-0.157165941,0.839149489
Piano,3,G,7,0,6,-0.250281096,-0.157674851,0.839474111
Piano,3,G,7,0,6,-0.249067544,-0.159586522,0.840691446
Piano,3,G,7,0,6,-0.248823963,-0.159967117,0.840934913
Piano,3,G,7,0,6,-0.248578208,-0.160347711,0.84117838
Piano,3,G,7,0,6,-0.248332453,-0.160726131,0.841421847
Piano,3,G,7,0,6,-0.248086697,-0.161106725,0.841665314
Piano,3,G,7,0,6,-0.247840942,-0.161485145,0.841908781
Piano,3,G,7,0,3,-0.243643529,0.167750817,0.654033436
Piano,3,G,7,0,3,-0.242266864,0.169734258,0.652734946
Piano,3,G,7,0,24,-0.23696029,0.177065595,0.647865606
Piano,3,G,7,0,24,-0.234224359,0.180669281,0.645430937
Piano,3,G,7,0,6,-0.231434058,-0.184231645,0.857003733
Piano,3,G,7,0,12,-0.231338366,0.184349086,0.642915111
Piano,3,G,7,0,6,-0.229446268,-0.186697897,0.858708002
Piano,3,G,7,0,24,-0.228587212,0.187750513,0.640561597
Piano,3,G,7,0,6,-0.226564624,-0.190186317,0.861142672
Piano,3,G,7,0,12,-0.226371064,-0.190416849,0.861304983
Piano,3,G,7,0,12,-0.225005274,-0.192028395,0.862441162
Piano,3,G,7,0,6,-0.224220162,0.192946171,0.636909593
Piano,3,G,7,0,18,-0.221042742,0.19657813,0.634312612
Piano,3,G,7,0,24,-0.219633455,0.198150528,0.633176432
Piano,3,G,7,0,12,-0.218924462,-0.198933466,0.867391657
Piano,3,G,7,0,6,-0.216884475,0.201156137,0.63098523
Piano,3,G,7,0,6,-0.208072082,-0.210257782,0.875831845
Piano,3,G,7,0,6,-0.205808089,0.212473929,0.622463886
Piano,3,G,7,0,6,-0.205375299,-0.212893671,0.877860737
Piano,3,G,7,0,6,-0.202093487,0.216010196,0.619704593
Piano,3,G,7,0,6,-0.201984746,0.216112412,0.619623438
Piano,3,G,7,0,6,-0.20187383,-0.216216804,0.880457718
Piano,3,G,7,0,3,-0.201321424,0.216730063,0.619136504
Piano,3,G,7,0,6,-0.199992606,0.217958839,0.618162636
Piano,3,G,7,0,6,-0.19943585,0.218467748,0.617756858
Piano,3,G,7,0,6,-0.197645969,-0.220087993,0.883541633
Piano,3,G,7,0,3,-0.196747766,0.220892679,0.615809122
Piano,3,G,7,0,6,-0.195619031,-0.221893099,0.885002435
Piano,3,G,7,0,3,-0.191282429,0.225640323,0.61191365
Piano,3,G,7,0,3,-0.190821366,0.226029617,0.611589028
Piano,3,G,7,0,3,-0.190129772,0.22661247,0.611102094
Piano,3,G,7,0,6,-0.188157205,-0.228252288,0.890277552
Piano,3,G,7,0,3,-0.187691792,0.228635058,0.609397825
Piano,3,G,7,0,6,-0.18628903,-0.229781191,0.891576043
Piano,3,G,7,0,6,-0.185819268,-0.23015961,0.891900665
Piano,3,G,7,0,6,-0.184762302,-0.231009967,0.892631066
Piano,3,G,7,0,3,-0.179773253,0.234913779,0.603960396
Piano,3,G,7,0,6,-0.179531847,-0.235096464,0.896201915
Piano,3,G,7,0,3,-0.179173001,0.235370492,0.603554618
Piano,3,G,7,0,6,-0.178692364,-0.235735863,0.896770005
Piano,3,G,7,0,3,-0.178692364,0.235735863,0.603229995
Piano,3,G,7,0,6,-0.176158693,-0.237636661,0.898474274
Piano,3,G,7,0,3,-0.174579769,0.238798017,0.600470703
Piano,3,G,7,0,3,-0.169301468,0.242569165,0.59698101
Piano,3,G,7,0,3,-0.167813887,0.243600032,0.596007142
Piano,3,G,7,0,6,-0.165445502,-0.245213753,0.905534816
Piano,3,G,7,0,6,-0.165445502,0.245213753,0.594465184
Piano,3,G,7,0,6,-0.164569047,-0.24580313,0.906102905
Piano,3,G,7,0,36,-0.161169795,-0.248045376,0.908294108
Piano,3,G,7,0,36,-0.160536921,-0.248456418,0.908699886
Piano,3,G,7,0,3,-0.158631774,0.249676495,0.590082779
Piano,3,G,7,0,3,-0.158503459,0.249756963,0.590001623
Piano,3,G,7,0,36,-0.157357326,-0.250483355,0.910728778
Piano,3,G,7,0,3,-0.1536362,0.252782146,0.586917708
Piano,3,G,7,0,3,-0.15350571,0.252860439,0.586836553
Piano,3,G,7,0,3,-0.146224394,0.257140496,0.582291836
Piano,3,G,7,0,3,-0.14596124,0.257288384,0.582129524
Piano,3,G,7,0,3,-0.145700261,0.257438447,0.581967213
Piano,3,G,7,0,3,-0.143331876,0.258762916,0.580506411
Piano,3,G,7,0,12,-0.139754288,-0.260713734,0.921684791
Piano,3,G,7,0,12,-0.139356295,-0.260926867,0.921928258
Piano,3,G,7,0,24,-0.136285442,-0.262542763,0.923794839
Piano,3,G,7,0,36,-0.135348092,-0.263027749,0.924362928
Piano,3,G,7,0,12,-0.134945749,-0.263234357,0.924606395
Piano,3,G,7,0,12,-0.134543406,-0.263440965,0.924849862
Piano,3,G,7,0,3,-0.130361217,0.265533148,0.572634313
Piano,3,G,7,0,12,-0.129954524,-0.265733232,0.927609154
Piano,3,G,7,0,3,-0.129547832,0.265931141,0.572147379
Piano,3,G,7,0,12,-0.125056817,-0.268073344,0.930530758
Piano,3,G,7,0,3,-0.124234733,0.268456113,0.568982308
Piano,3,G,7,0,3,-0.123138621,0.268960673,0.568333063
Piano,3,G,7,0,24,-0.120802859,-0.270017638,0.933046583
Piano,3,G,7,0,3,-0.120526656,0.270139428,0.566791105
Piano,3,G,7,0,12,-0.119424019,-0.270628764,0.93385814
Piano,3,G,7,0,12,-0.119010802,-0.270811449,0.934101607
Piano,3,G,7,0,3,-0.1187346,0.270933239,0.565736082
Piano,3,G,7,0,6,-0.106742612,-0.275878793,0.941243305
Piano,3,G,7,0,6,-0.103075856,-0.277268506,0.943353352
Piano,3,G,7,0,4,-0.094831092,0.280195821,0.55193962
Piano,3,G,7,0,3,-0.090820714,0.28152029,0.549667262
Piano,3,G,7,0,6,-0.076353775,-0.285785123,0.958448304
Piano,3,G,7,0,3,-0.075916635,0.285900389,0.541308229
Piano,3,G,7,0,3,-0.0741659,0.286359277,0.540334361
Piano,3,G,7,0,3,-0.071534361,0.287029123,0.538873559
Piano,3,G,7,0,6,-0.058735513,-0.289919466,0.968186983
Piano,3,G,7,0,6,-0.049690414,-0.291604956,0.973137478
Piano,3,G,7,0,6,-0.048946623,-0.291731096,0.973543256
Piano,3,G,7,0,6,-0.047756994,-0.29192683,0.974192501
Piano,3,G,7,0,6,-0.047606931,-0.291952928,0.974273657
Piano,3,G,7,0,6,-0.04686314,-0.292072543,0.974679435
Piano,3,G,7,0,6,-0.046267238,-0.292168236,0.975004058
Piano,3,G,7,0,6,-0.044479532,-0.292444439,0.975977926
Piano,3,G,7,0,6,-0.041195545,-0.292925075,0.97776335
Piano,3,G,7,0,6,-0.03670888,-0.293520977,0.98019802
Piano,3,G,7,0,6,-0.034912474,-0.293740635,0.981171888
Piano,3,G,7,0,6,-0.034314397,-0.293812404,0.98149651
Piano,3,G,7,0,6,-0.033714145,-0.293879823,0.981821133
Piano,3,G,7,0,6,-0.033414019,-0.293914621,0.981983444
Piano,3,G,7,0,6,-0.03221569,-0.29404946,0.982632689
Piano,3,G,7,0,6,-0.031315313,-0.294145152,0.983119623
Piano,3,G,7,0,6,-0.030715061,-0.294208222,0.983444246
Piano,3,G,7,0,36,-0.030264872,0.294256068,0.516312287
Piano,3,G,7,0,6,-0.030114809,-0.294271292,0.983768869
Piano,3,G,7,0,6,-0.029814683,-0.29430174,0.98393118
Piano,3,G,7,0,4,-0.028914305,0.294390907,0.515581886
Piano,3,G,7,0,6,-0.028614179,-0.294421355,0.984580425
Piano,3,G,7,0,6,-0.027413676,-0.294534446,0.985229671
Piano,3,G,7,0,6,-0.020797856,-0.295075978,0.988800519
Piano,3,G,7,0,6,-0.01944294,-0.295169495,0.98953092
Piano,3,G,7,0,6,-0.018842688,-0.295208642,0.989855543
Piano,3,G,7,0,6,-0.017487772,-0.295291285,0.990585944
Piano,3,G,7,0,6,-0.016885345,-0.295326082,0.990910566
Piano,3,G,7,0,4,-0.015228128,0.29541525,0.508196721
Piano,3,G,7,0,6,-0.015078065,-0.29542395,0.991884434
Piano,3,G,7,0,6,-0.014775765,0.295439173,0.507953254
Piano,3,G,7,0,6,-0.014173338,-0.295467446,0.992371368
Piano,3,G,7,0,4,-0.013720974,0.295489194,0.507385165
Piano,3,G,7,0,6,-0.011913694,-0.295567488,0.993588703
Piano,3,G,7,0,6,-0.010706666,-0.295615334,0.994237948
Piano,3,G,7,0,36,-0.006183029,0.295743649,0.503327382
Piano,3,G,7,0,4,-0.005730665,0.295752348,0.503083915
Piano,3,G,7,0,6,-0.004825938,-0.295769747,0.997403019
Piano,3,G,7,0,6,-0.003621084,-0.295787145,0.998052264
Piano,3,G,7,0,12,-0.000302301,-0.295808894,0.999837689
Piano,3,G,7,0,3,0,-0.295808894,0
Piano,3,G,7,0,3,0.000602427,-0.295806719,0.000324623
Piano,3,G,7,0,3,0.001207028,-0.295806719,0.000649245
Piano,3,G,7,0,3,0.002261819,-0.295800194,0.001217335
Piano,3,G,7,0,3,0.00286642,-0.29579367,0.001541957
